ds,yhat
29/01/2022,4.5902
30/01/2022,4.6003
31/01/2022,4.5992
01/02/2022,4.5901
02/02/2022,4.5991
03/02/2022,4.5842
04/02/2022,4.6135
05/02/2022,4.6073
06/02/2022,4.6029
07/02/2022,4.5835
08/02/2022,4.5848
09/02/2022,4.5971
10/02/2022,4.6032
11/02/2022,4.617
12/02/2022,4.608
13/02/2022,4.6129
14/02/2022,4.6323
15/02/2022,4.6128
16/02/2022,4.6164
17/02/2022,4.6165
18/02/2022,4.6508
19/02/2022,4.6017
20/02/2022,4.5392
21/02/2022,4.521
22/02/2022,4.5399
23/02/2022,4.5273
24/02/2022,4.5186
25/02/2022,4.4825
26/02/2022,4.5267
27/02/2022,4.5268
28/02/2022,4.5058
01/03/2022,4.4967
02/03/2022,4.5161
03/03/2022,4.5067
04/03/2022,4.5459
05/03/2022,4.5268
06/03/2022,4.5555
07/03/2022,4.5328
08/03/2022,4.5214
09/03/2022,4.5185
10/03/2022,4.5222
11/03/2022,4.524
12/03/2022,4.5067
13/03/2022,4.5041
14/03/2022,4.5182
15/03/2022,4.5538
16/03/2022,4.5988
17/03/2022,4.6057
18/03/2022,4.6054
19/03/2022,4.5981
20/03/2022,4.5798
21/03/2022,4.5809
22/03/2022,4.5901
23/03/2022,4.5658
24/03/2022,4.5315
25/03/2022,4.5287
26/03/2022,4.5709
27/03/2022,4.5754
28/03/2022,4.5755
29/03/2022,4.5852
30/03/2022,4.5705
31/03/2022,4.5941
01/04/2022,4.6259
02/04/2022,4.6216
03/04/2022,4.6232
04/04/2022,4.619
05/04/2022,4.6211
06/04/2022,4.6068
07/04/2022,4.6085
08/04/2022,4.6154
09/04/2022,4.5977
10/04/2022,4.5954
11/04/2022,4.6104
12/04/2022,4.6166
13/04/2022,4.613
14/04/2022,4.6085
15/04/2022,4.5887
16/04/2022,4.5819
17/04/2022,4.5698
18/04/2022,4.5218
19/04/2022,4.5037
20/04/2022,4.5064
21/04/2022,4.4985
22/04/2022,4.4857
23/04/2022,4.5039
24/04/2022,4.4871
25/04/2022,4.4746
26/04/2022,4.5142
27/04/2022,4.4973
28/04/2022,4.4999
29/04/2022,4.5069
30/04/2022,4.4988
01/05/2022,4.4893
02/05/2022,4.5007
03/05/2022,4.4703
04/05/2022,4.482
05/05/2022,4.4773
06/05/2022,4.4758
07/05/2022,4.4942
08/05/2022,4.4578
09/05/2022,4.4377
10/05/2022,4.3909
11/05/2022,4.4388
12/05/2022,4.3559
13/05/2022,4.2631
14/05/2022,4.3049
15/05/2022,4.2857
16/05/2022,4.322
17/05/2022,4.3137
18/05/2022,4.3307
19/05/2022,4.3614
20/05/2022,4.3544
21/05/2022,4.394
22/05/2022,4.39
23/05/2022,4.3769
24/05/2022,4.342
25/05/2022,4.3296
26/05/2022,4.3592
27/05/2022,4.3532
28/05/2022,4.3365
29/05/2022,4.3146
30/05/2022,4.3714
31/05/2022,4.3737
01/06/2022,4.4004
02/06/2022,4.3908
03/06/2022,4.3763
04/06/2022,4.3416
05/06/2022,4.3033
06/06/2022,4.3221
07/06/2022,4.3579
08/06/2022,4.3492
09/06/2022,4.3532
10/06/2022,4.39
11/06/2022,4.3864
12/06/2022,4.386
13/06/2022,4.4088
14/06/2022,4.4023
15/06/2022,4.4155
16/06/2022,4.4352
17/06/2022,4.4407
18/06/2022,4.455
19/06/2022,4.4579
20/06/2022,4.4358
21/06/2022,4.4371
22/06/2022,4.4423
23/06/2022,4.4384
24/06/2022,4.4377
25/06/2022,4.4396
26/06/2022,4.4189
27/06/2022,4.4601
28/06/2022,4.4833
29/06/2022,4.4331
30/06/2022,4.4366
01/07/2022,4.4415
02/07/2022,4.405
03/07/2022,4.4525
04/07/2022,4.4031
05/07/2022,4.4058
06/07/2022,4.414
07/07/2022,4.4243
08/07/2022,4.4106
09/07/2022,4.416
10/07/2022,4.399
11/07/2022,4.4198
12/07/2022,4.4357
13/07/2022,4.374
14/07/2022,4.3795
15/07/2022,4.3594
16/07/2022,4.3745
17/07/2022,4.3921
18/07/2022,4.3823
19/07/2022,4.4258
20/07/2022,4.4058
21/07/2022,4.3825
22/07/2022,4.3944
23/07/2022,4.4047
24/07/2022,4.4196
25/07/2022,4.4389
26/07/2022,4.414
27/07/2022,4.4199
28/07/2022,4.4287
29/07/2022,4.4447
30/07/2022,4.4339
31/07/2022,4.4327
01/08/2022,4.4049
02/08/2022,4.3686
03/08/2022,4.4247
04/08/2022,4.412
05/08/2022,4.4417
06/08/2022,4.4321
07/08/2022,4.4119
08/08/2022,4.4108
09/08/2022,4.4248
10/08/2022,4.3804
11/08/2022,4.4134
12/08/2022,4.4019
