ds,yhat
16/02/2021,€ 1.173500
17/02/2021,€ 1.169300
18/02/2021,€ 1.176400
19/02/2021,€ 1.177300
20/02/2021,€ 1.195900
21/02/2021,€ 1.198000
22/02/2021,€ 1.182400
23/02/2021,€ 1.185100
24/02/2021,€ 1.185700
25/02/2021,€ 1.187700
26/02/2021,€ 1.187500
27/02/2021,€ 1.184600
28/02/2021,€ 1.182600
01/03/2021,€ 1.172000
02/03/2021,€ 1.167400
03/03/2021,€ 1.173700
04/03/2021,€ 1.172600
05/03/2021,€ 1.174600
06/03/2021,€ 1.167100
07/03/2021,€ 1.170900
08/03/2021,€ 1.163600
09/03/2021,€ 1.167600
10/03/2021,€ 1.166900
11/03/2021,€ 1.166200
12/03/2021,€ 1.169600
13/03/2021,€ 1.166900
14/03/2021,€ 1.168300
15/03/2021,€ 1.167200
16/03/2021,€ 1.166500
17/03/2021,€ 1.164900
18/03/2021,€ 1.158600
19/03/2021,€ 1.159300
20/03/2021,€ 1.161600
21/03/2021,€ 1.163200
22/03/2021,€ 1.157400
23/03/2021,€ 1.158000
24/03/2021,€ 1.160100
25/03/2021,€ 1.156800
26/03/2021,€ 1.157500
27/03/2021,€ 1.158500
28/03/2021,€ 1.156900
29/03/2021,€ 1.157100
30/03/2021,€ 1.160300
31/03/2021,€ 1.156900
01/04/2021,€ 1.162200
02/04/2021,€ 1.160900
03/04/2021,€ 1.158500
04/04/2021,€ 1.158600
05/04/2021,€ 1.158700
06/04/2021,€ 1.142900
07/04/2021,€ 1.145100
08/04/2021,€ 1.130100
09/04/2021,€ 1.112200
10/04/2021,€ 1.114900
11/04/2021,€ 1.120100
12/04/2021,€ 1.123000
13/04/2021,€ 1.124000
14/04/2021,€ 1.122300
15/04/2021,€ 1.125500
16/04/2021,€ 1.127300
17/04/2021,€ 1.123200
18/04/2021,€ 1.128100
19/04/2021,€ 1.128300
20/04/2021,€ 1.133000
21/04/2021,€ 1.130400
22/04/2021,€ 1.132300
23/04/2021,€ 1.134000
24/04/2021,€ 1.130300
25/04/2021,€ 1.128700
26/04/2021,€ 1.129400
27/04/2021,€ 1.128500
28/04/2021,€ 1.114500
29/04/2021,€ 1.119400
30/04/2021,€ 1.117900
01/05/2021,€ 1.117200
02/05/2021,€ 1.113300
03/05/2021,€ 1.117400
04/05/2021,€ 1.109800
05/05/2021,€ 1.100900
06/05/2021,€ 1.099900
07/05/2021,€ 1.105800
08/05/2021,€ 1.102100
09/05/2021,€ 1.102100
10/05/2021,€ 1.107800
11/05/2021,€ 1.100100
12/05/2021,€ 1.101600
13/05/2021,€ 1.105500
14/05/2021,€ 1.093800
15/05/2021,€ 1.096000
16/05/2021,€ 1.094300
17/05/2021,€ 1.095400
18/05/2021,€ 1.087900
19/05/2021,€ 1.082500
20/05/2021,€ 1.079300
21/05/2021,€ 1.076500
22/05/2021,€ 1.073800
23/05/2021,€ 1.084900
24/05/2021,€ 1.083800
25/05/2021,€ 1.086100
26/05/2021,€ 1.083700
27/05/2021,€ 1.093900
28/05/2021,€ 1.094200
29/05/2021,€ 1.097400
30/05/2021,€ 1.088900
31/05/2021,€ 1.096200
01/06/2021,€ 1.112400
02/06/2021,€ 1.117900
03/06/2021,€ 1.120500
04/06/2021,€ 1.114900
05/06/2021,€ 1.112600
06/06/2021,€ 1.113700
07/06/2021,€ 1.112500
08/06/2021,€ 1.107400
09/06/2021,€ 1.106100
10/06/2021,€ 1.111500
11/06/2021,€ 1.115300
12/06/2021,€ 1.112300
13/06/2021,€ 1.110700
14/06/2021,€ 1.112000
15/06/2021,€ 1.115400
16/06/2021,€ 1.115300
17/06/2021,€ 1.114300
18/06/2021,€ 1.114500
19/06/2021,€ 1.115500
20/06/2021,€ 1.119800
21/06/2021,€ 1.116200
22/06/2021,€ 1.114800
23/06/2021,€ 1.115800
24/06/2021,€ 1.116200
25/06/2021,€ 1.117500
26/06/2021,€ 1.120500
27/06/2021,€ 1.124200
28/06/2021,€ 1.125700
29/06/2021,€ 1.121600
30/06/2021,€ 1.117100
01/07/2021,€ 1.123000
02/07/2021,€ 1.123500
03/07/2021,€ 1.123400
04/07/2021,€ 1.122500
05/07/2021,€ 1.120700
06/07/2021,€ 1.123400
07/07/2021,€ 1.125900
08/07/2021,€ 1.130200
09/07/2021,€ 1.128200
10/07/2021,€ 1.126400
11/07/2021,€ 1.129400
12/07/2021,€ 1.132500
13/07/2021,€ 1.134000
14/07/2021,€ 1.133600
15/07/2021,€ 1.131800
16/07/2021,€ 1.134300
17/07/2021,€ 1.131700
18/07/2021,€ 1.135200
19/07/2021,€ 1.138100
20/07/2021,€ 1.139000
21/07/2021,€ 1.139800
