ds,yhat
09/05/2022,€ 0.824400
10/05/2022,€ 0.827800
11/05/2022,€ 0.827700
12/05/2022,€ 0.822400
13/05/2022,€ 0.822500
14/05/2022,€ 0.819100
15/05/2022,€ 0.822800
16/05/2022,€ 0.818300
17/05/2022,€ 0.814700
18/05/2022,€ 0.811100
19/05/2022,€ 0.813000
20/05/2022,€ 0.816200
21/05/2022,€ 0.821300
22/05/2022,€ 0.818500
23/05/2022,€ 0.813100
24/05/2022,€ 0.816300
25/05/2022,€ 0.818400
26/05/2022,€ 0.819100
27/05/2022,€ 0.820500
28/05/2022,€ 0.820400
29/05/2022,€ 0.822000
30/05/2022,€ 0.816700
31/05/2022,€ 0.815700
01/06/2022,€ 0.815000
02/06/2022,€ 0.819600
03/06/2022,€ 0.822700
04/06/2022,€ 0.823300
05/06/2022,€ 0.825400
06/06/2022,€ 0.823700
07/06/2022,€ 0.827600
08/06/2022,€ 0.826100
09/06/2022,€ 0.825700
10/06/2022,€ 0.824800
11/06/2022,€ 0.823400
12/06/2022,€ 0.825300
13/06/2022,€ 0.828400
14/06/2022,€ 0.838100
15/06/2022,€ 0.835800
16/06/2022,€ 0.839200
17/06/2022,€ 0.839200
18/06/2022,€ 0.840800
19/06/2022,€ 0.844500
20/06/2022,€ 0.843400
21/06/2022,€ 0.842000
22/06/2022,€ 0.843500
23/06/2022,€ 0.842800
24/06/2022,€ 0.843500
25/06/2022,€ 0.844900
26/06/2022,€ 0.846900
27/06/2022,€ 0.849000
28/06/2022,€ 0.846200
29/06/2022,€ 0.846400
30/06/2022,€ 0.842000
01/07/2022,€ 0.845400
02/07/2022,€ 0.852700
03/07/2022,€ 0.853400
04/07/2022,€ 0.858900
05/07/2022,€ 0.858300
06/07/2022,€ 0.856500
07/07/2022,€ 0.851400
08/07/2022,€ 0.847700
09/07/2022,€ 0.846700
10/07/2022,€ 0.843000
11/07/2022,€ 0.846000
12/07/2022,€ 0.843000
13/07/2022,€ 0.845700
14/07/2022,€ 0.849800
15/07/2022,€ 0.853200
16/07/2022,€ 0.854000
17/07/2022,€ 0.851200
18/07/2022,€ 0.851200
19/07/2022,€ 0.846400
20/07/2022,€ 0.845500
21/07/2022,€ 0.850300
22/07/2022,€ 0.850100
23/07/2022,€ 0.852100
24/07/2022,€ 0.848500
25/07/2022,€ 0.853400
26/07/2022,€ 0.851000
27/07/2022,€ 0.853100
28/07/2022,€ 0.851400
29/07/2022,€ 0.857000
30/07/2022,€ 0.859500
31/07/2022,€ 0.856500
01/08/2022,€ 0.857400
02/08/2022,€ 0.854000
03/08/2022,€ 0.849400
04/08/2022,€ 0.844500
05/08/2022,€ 0.843900
