ds,yhat
02/05/2022,0.8833
03/05/2022,0.8847
04/05/2022,0.8848
05/05/2022,0.8874
06/05/2022,0.8889
07/05/2022,0.8855
08/05/2022,0.8863
09/05/2022,0.8896
10/05/2022,0.8887
11/05/2022,0.8887
12/05/2022,0.8879
13/05/2022,0.8912
14/05/2022,0.893
15/05/2022,0.8987
16/05/2022,0.9006
17/05/2022,0.9043
18/05/2022,0.9055
19/05/2022,0.9023
20/05/2022,0.9023
21/05/2022,0.8875
22/05/2022,0.8929
23/05/2022,0.9023
24/05/2022,0.907
25/05/2022,0.908
26/05/2022,0.9005
27/05/2022,0.8991
28/05/2022,0.9029
29/05/2022,0.91
30/05/2022,0.9086
31/05/2022,0.9062
01/06/2022,0.9028
02/06/2022,0.9027
03/06/2022,0.9025
04/06/2022,0.9112
05/06/2022,0.9156
06/06/2022,0.9128
07/06/2022,0.9015
08/06/2022,0.906
09/06/2022,0.9048
10/06/2022,0.9017
11/06/2022,0.903
12/06/2022,0.9062
13/06/2022,0.8995
14/06/2022,0.8952
15/06/2022,0.8982
16/06/2022,0.8915
17/06/2022,0.89
18/06/2022,0.8897
19/06/2022,0.8886
20/06/2022,0.8921
21/06/2022,0.8951
22/06/2022,0.8928
23/06/2022,0.8952
24/06/2022,0.898
25/06/2022,0.897
26/06/2022,0.8998
27/06/2022,0.8905
28/06/2022,0.8899
29/06/2022,0.8972
30/06/2022,0.9022
01/07/2022,0.8996
02/07/2022,0.9025
03/07/2022,0.8966
04/07/2022,0.9008
05/07/2022,0.8997
06/07/2022,0.9029
07/07/2022,0.9042
08/07/2022,0.9041
09/07/2022,0.9065
10/07/2022,0.9092
11/07/2022,0.903
12/07/2022,0.9015
13/07/2022,0.913
14/07/2022,0.9085
15/07/2022,0.9071
16/07/2022,0.9062
17/07/2022,0.9025
18/07/2022,0.9078
19/07/2022,0.9042
20/07/2022,0.9061
21/07/2022,0.9089
22/07/2022,0.9101
23/07/2022,0.9108
24/07/2022,0.9075
25/07/2022,0.9052
26/07/2022,0.9111
27/07/2022,0.9068
28/07/2022,0.9127
29/07/2022,0.9086
30/07/2022,0.9122
31/07/2022,0.9152
01/08/2022,0.9162
02/08/2022,0.9192
03/08/2022,0.9182
04/08/2022,0.9163
05/08/2022,0.913
06/08/2022,0.9109
07/08/2022,0.9189
08/08/2022,0.9237
09/08/2022,0.9255
10/08/2022,0.9224
11/08/2022,0.9076
12/08/2022,0.9069
13/08/2022,0.8973
14/08/2022,0.8911
15/08/2022,0.892
16/08/2022,0.8877
17/08/2022,0.8897
18/08/2022,0.8925
