ds,yhat
25/06/2022,0.7582
26/06/2022,0.7623
27/06/2022,0.7561
28/06/2022,0.7532
29/06/2022,0.7596
30/06/2022,0.7599
01/07/2022,0.7606
02/07/2022,0.7698
03/07/2022,0.7656
04/07/2022,0.7739
05/07/2022,0.7725
06/07/2022,0.7735
07/07/2022,0.7701
08/07/2022,0.7665
09/07/2022,0.7678
10/07/2022,0.7666
11/07/2022,0.7642
12/07/2022,0.7603
13/07/2022,0.7724
14/07/2022,0.7721
15/07/2022,0.7741
16/07/2022,0.7742
17/07/2022,0.7683
18/07/2022,0.773
19/07/2022,0.7654
20/07/2022,0.7663
21/07/2022,0.773
22/07/2022,0.7739
23/07/2022,0.7763
24/07/2022,0.7703
25/07/2022,0.7727
26/07/2022,0.7756
27/07/2022,0.7738
28/07/2022,0.7773
29/07/2022,0.779
30/07/2022,0.7843
31/07/2022,0.7841
01/08/2022,0.7858
02/08/2022,0.7852
03/08/2022,0.7802
04/08/2022,0.7741
05/08/2022,0.7707
06/08/2022,0.7711
07/08/2022,0.7758
08/08/2022,0.7783
09/08/2022,0.7814
10/08/2022,0.7808
11/08/2022,0.769
12/08/2022,0.7702
13/08/2022,0.7593
14/08/2022,0.7528
15/08/2022,0.7528
16/08/2022,0.749
17/08/2022,0.747
18/08/2022,0.7477
19/08/2022,0.7488
20/08/2022,0.7573
21/08/2022,0.7569
22/08/2022,0.7602
23/08/2022,0.7654
24/08/2022,0.7638
25/08/2022,0.7567
26/08/2022,0.7632
27/08/2022,0.7552
28/08/2022,0.7631
29/08/2022,0.7641
30/08/2022,0.7654
31/08/2022,0.7671
01/09/2022,0.7663
02/09/2022,0.7649
03/09/2022,0.766
04/09/2022,0.7603
05/09/2022,0.7624
06/09/2022,0.765
07/09/2022,0.7647
08/09/2022,0.7641
09/09/2022,0.7635
10/09/2022,0.7694
11/09/2022,0.7732
12/09/2022,0.7762
13/09/2022,0.7816
14/09/2022,0.7847
15/09/2022,0.7852
16/09/2022,0.7854
17/09/2022,0.7896
18/09/2022,0.7955
19/09/2022,0.7967
20/09/2022,0.7947
21/09/2022,0.7965
22/09/2022,0.7962
23/09/2022,0.7921
24/09/2022,0.7932
25/09/2022,0.7928
26/09/2022,0.7972
27/09/2022,0.8004
28/09/2022,0.8008
29/09/2022,0.802
30/09/2022,0.8014
01/10/2022,0.8063
02/10/2022,0.8129
03/10/2022,0.8106
04/10/2022,0.8051
05/10/2022,0.805
06/10/2022,0.7986
07/10/2022,0.8022
08/10/2022,0.8091
09/10/2022,0.8047
10/10/2022,0.7962
11/10/2022,0.7949
12/10/2022,0.7933
13/10/2022,0.7973
14/10/2022,0.7933
15/10/2022,0.7844
16/10/2022,0.7855
17/10/2022,0.7859
18/10/2022,0.7895
19/10/2022,0.7938
20/10/2022,0.7951
21/10/2022,0.7967
22/10/2022,0.8003
23/10/2022,0.8098
24/10/2022,0.8116
25/10/2022,0.8161
26/10/2022,0.8107
27/10/2022,0.8199
28/10/2022,0.8213
29/10/2022,0.8179
30/10/2022,0.8169
31/10/2022,0.816
01/11/2022,0.8199
02/11/2022,0.8259
03/11/2022,0.8177
04/11/2022,0.8175
05/11/2022,0.8155
06/11/2022,0.8103
07/11/2022,0.8057
08/11/2022,0.8087
09/11/2022,0.81
10/11/2022,0.8041
11/11/2022,0.8035
12/11/2022,0.7996
13/11/2022,0.7939
14/11/2022,0.8019
15/11/2022,0.8046
16/11/2022,0.8044
17/11/2022,0.8083
18/11/2022,0.8091
19/11/2022,0.8106
20/11/2022,0.8133
21/11/2022,0.8039
22/11/2022,0.7998
23/11/2022,0.8026
24/11/2022,0.7988
25/11/2022,0.792
26/11/2022,0.799
27/11/2022,0.8028
28/11/2022,0.8026
29/11/2022,0.8072
30/11/2022,0.8108
01/12/2022,0.8175
02/12/2022,0.8154
03/12/2022,0.8067
04/12/2022,0.8078
05/12/2022,0.8051
06/12/2022,0.8052
07/12/2022,0.8026
08/12/2022,0.8193
09/12/2022,0.8415
10/12/2022,0.8503
11/12/2022,0.8657
12/12/2022,0.8588
13/12/2022,0.8704
14/12/2022,0.861
15/12/2022,0.8296
16/12/2022,0.815
17/12/2022,0.8143
18/12/2022,0.7952
19/12/2022,0.7797
20/12/2022,0.7746
21/12/2022,0.7613
22/12/2022,0.7662
23/12/2022,0.7711
24/12/2022,0.7768
25/12/2022,0.7804
26/12/2022,0.784
27/12/2022,0.7799
28/12/2022,0.776
29/12/2022,0.7748
30/12/2022,0.7688
31/12/2022,0.7732
01/01/2021,0.7708
02/01/2021,0.7762
03/01/2021,0.7738
04/01/2021,0.7692
05/01/2021,0.7686
06/01/2021,0.7663
07/01/2021,0.7664
08/01/2021,0.7715
09/01/2021,0.7719
10/01/2021,0.7742
11/01/2021,0.7756
12/01/2021,0.7733
13/01/2021,0.769
14/01/2021,0.7673
15/01/2021,0.7694
16/01/2021,0.7574
17/01/2021,0.7635
18/01/2021,0.7679
19/01/2021,0.7675
20/01/2021,0.7659
21/01/2021,0.7646
22/01/2021,0.7619
23/01/2021,0.7608
24/01/2021,0.7662
25/01/2021,0.7685
26/01/2021,0.7685
27/01/2021,0.7644
28/01/2021,0.7669
29/01/2021,0.768
30/01/2021,0.7699
31/01/2021,0.7655
01/02/2021,0.7652
02/02/2021,0.7632
03/02/2021,0.7618
04/02/2021,0.7593
05/02/2021,0.764
06/02/2021,0.7606
07/02/2021,0.7544
08/02/2021,0.7535
09/02/2021,0.7624
10/02/2021,0.7646
11/02/2021,0.7696
12/02/2021,0.7715
13/02/2021,0.7724
14/02/2021,0.7729
15/02/2021,0.7689
16/02/2021,0.7686
17/02/2021,0.7645
18/02/2021,0.7615
19/02/2021,0.75
20/02/2021,0.7503
21/02/2021,0.7595
22/02/2021,0.7577
23/02/2021,0.76
24/02/2021,0.7606
25/02/2021,0.7611
26/02/2021,0.7599
27/02/2021,0.7631
28/02/2021,0.7695
01/03/2021,0.7729
02/03/2021,0.7731
03/03/2021,0.7744
04/03/2021,0.7738
05/03/2021,0.7771
06/03/2021,0.7751
07/03/2021,0.7792
08/03/2021,0.7742
09/03/2021,0.7736
10/03/2021,0.7734
11/03/2021,0.7718
12/03/2021,0.775
13/03/2021,0.7763
14/03/2021,0.778
15/03/2021,0.7785
16/03/2021,0.7778
17/03/2021,0.7828
18/03/2021,0.7803
19/03/2021,0.7777
20/03/2021,0.7759
21/03/2021,0.776
22/03/2021,0.773
23/03/2021,0.7726
24/03/2021,0.7749
25/03/2021,0.7771
26/03/2021,0.7772
27/03/2021,0.7797
28/03/2021,0.778
29/03/2021,0.774
30/03/2021,0.7767
31/03/2021,0.7715
01/04/2021,0.7708
02/04/2021,0.7757
03/04/2021,0.7792
04/04/2021,0.7819
05/04/2021,0.793
06/04/2021,0.7905
07/04/2021,0.8035
08/04/2021,0.8191
09/04/2021,0.8183
10/04/2021,0.8134
11/04/2021,0.8107
12/04/2021,0.811
13/04/2021,0.8128
14/04/2021,0.8124
15/04/2021,0.8134
16/04/2021,0.8137
17/04/2021,0.8114
18/04/2021,0.8095
19/04/2021,0.8005
20/04/2021,0.8043
21/04/2021,0.8012
22/04/2021,0.7983
23/04/2021,0.8015
24/04/2021,0.7998
25/04/2021,0.8044
26/04/2021,0.7998
27/04/2021,0.8106
28/04/2021,0.811
29/04/2021,0.8097
30/04/2021,0.8098
01/05/2021,0.8141
02/05/2021,0.8107
03/05/2021,0.816
04/05/2021,0.8273
05/05/2021,0.8285
06/05/2021,0.8224
07/05/2021,0.8202
08/05/2021,0.8188
09/05/2021,0.8136
10/05/2021,0.8183
11/05/2021,0.8143
12/05/2021,0.8161
13/05/2021,0.8245
14/05/2021,0.8216
15/05/2021,0.8245
16/05/2021,0.8229
17/05/2021,0.8273
18/05/2021,0.829
19/05/2021,0.8291
20/05/2021,0.828
21/05/2021,0.831
22/05/2021,0.8241
23/05/2021,0.8235
24/05/2021,0.8217
25/05/2021,0.8235
26/05/2021,0.8226
27/05/2021,0.8241
28/05/2021,0.8223
29/05/2021,0.8228
30/05/2021,0.8183
31/05/2021,0.8074
01/06/2021,0.8022
02/06/2021,0.801
03/06/2021,0.8039
04/06/2021,0.8013
05/06/2021,0.7998
06/06/2021,0.7966
07/06/2021,0.8042
08/06/2021,0.8057
09/06/2021,0.7988
10/06/2021,0.7951
11/06/2021,0.7986
12/06/2021,0.7999
13/06/2021,0.802
14/06/2021,0.799
15/06/2021,0.7984
16/06/2021,0.7948
17/06/2021,0.7952
18/06/2021,0.794
19/06/2021,0.791
20/06/2021,0.7876
21/06/2021,0.7887
22/06/2021,0.788
23/06/2021,0.7878
24/06/2021,0.7847
25/06/2021,0.7847
26/06/2021,0.7872
27/06/2021,0.791
28/06/2021,0.7962
29/06/2021,0.7978
30/06/2021,0.794
01/07/2021,0.7888
02/07/2021,0.788
03/07/2021,0.7858
04/07/2021,0.7881
05/07/2021,0.7851
06/07/2021,0.7872
07/07/2021,0.7881
08/07/2021,0.7874
09/07/2021,0.7895
10/07/2021,0.7913
11/07/2021,0.793
12/07/2021,0.7919
13/07/2021,0.7902
14/07/2021,0.7886
15/07/2021,0.7865
16/07/2021,0.79
17/07/2021,0.7897
18/07/2021,0.7869
19/07/2021,0.7857
20/07/2021,0.786
21/07/2021,0.7813
22/07/2021,0.778
23/07/2021,0.7747
24/07/2021,0.7716
25/07/2021,0.7691
26/07/2021,0.7685
27/07/2021,0.7686
28/07/2021,0.7647
29/07/2021,0.7634
30/07/2021,0.759
31/07/2021,0.767
01/08/2021,0.7663
02/08/2021,0.7671
03/08/2021,0.7729
04/08/2021,0.7739
05/08/2021,0.7751
06/08/2021,0.7749
07/08/2021,0.7728
08/08/2021,0.77
09/08/2021,0.7692
10/08/2021,0.7692
11/08/2021,0.7664
12/08/2021,0.7663
13/08/2021,0.7632
14/08/2021,0.7642
15/08/2021,0.7658
16/08/2021,0.7637
17/08/2021,0.7654
18/08/2021,0.7653
19/08/2021,0.7669
20/08/2021,0.7646
21/08/2021,0.7596
22/08/2021,0.7614
23/08/2021,0.7632
24/08/2021,0.7672
25/08/2021,0.7663
26/08/2021,0.758
27/08/2021,0.7569
28/08/2021,0.7572
29/08/2021,0.7568
30/08/2021,0.7627
31/08/2021,0.7577
01/09/2021,0.7535
02/09/2021,0.7541
03/09/2021,0.752
04/09/2021,0.7551
05/09/2021,0.7496
06/09/2021,0.7648
07/09/2021,0.7602
08/09/2021,0.768
09/09/2021,0.7642
10/09/2021,0.7592
11/09/2021,0.7587
12/09/2021,0.7581
13/09/2021,0.7572
14/09/2021,0.754
15/09/2021,0.7513
16/09/2021,0.7547
17/09/2021,0.7635
18/09/2021,0.7661
19/09/2021,0.7661
20/09/2021,0.7662
21/09/2021,0.7654
22/09/2021,0.7738
23/09/2021,0.7758
24/09/2021,0.7805
25/09/2021,0.7784
26/09/2021,0.7757
27/09/2021,0.7782
28/09/2021,0.7723
29/09/2021,0.772
30/09/2021,0.7732
01/10/2021,0.7725
02/10/2021,0.7671
03/10/2021,0.7645
04/10/2021,0.7629
05/10/2021,0.7624
06/10/2021,0.7652
07/10/2021,0.7598
08/10/2021,0.7576
09/10/2021,0.7653
10/10/2021,0.7651
11/10/2021,0.7718
12/10/2021,0.7756
13/10/2021,0.7767
14/10/2021,0.7701
15/10/2021,0.7762
16/10/2021,0.7776
17/10/2021,0.7773
18/10/2021,0.7782
19/10/2021,0.7844
20/10/2021,0.7819
21/10/2021,0.7862
22/10/2021,0.7824
23/10/2021,0.7861
24/10/2021,0.7917
25/10/2021,0.7931
26/10/2021,0.7842
27/10/2021,0.7837
28/10/2021,0.787
29/10/2021,0.7909
30/10/2021,0.7915
31/10/2021,0.7883
01/11/2021,0.7859
02/11/2021,0.7917
03/11/2021,0.7901
04/11/2021,0.793
05/11/2021,0.7909
06/11/2021,0.792
07/11/2021,0.7946
08/11/2021,0.7901
09/11/2021,0.7919
10/11/2021,0.8007
11/11/2021,0.796
12/11/2021,0.7856
13/11/2021,0.7822
14/11/2021,0.7853
15/11/2021,0.7862
16/11/2021,0.7859
17/11/2021,0.7839
18/11/2021,0.7815
19/11/2021,0.7797
20/11/2021,0.7843
21/11/2021,0.7792
22/11/2021,0.7804
23/11/2021,0.7765
24/11/2021,0.7826
25/11/2021,0.782
26/11/2021,0.7782
27/11/2021,0.7789
28/11/2021,0.7822
29/11/2021,0.7694
30/11/2021,0.7709
01/12/2021,0.7783
02/12/2021,0.7706
03/12/2021,0.7656
04/12/2021,0.7618
05/12/2021,0.7634
06/12/2021,0.7669
07/12/2021,0.7709
08/12/2021,0.7684
09/12/2021,0.7833
10/12/2021,0.787
11/12/2021,0.7816
12/12/2021,0.7792
13/12/2021,0.7802
14/12/2021,0.7763
15/12/2021,0.7702
16/12/2021,0.7714
17/12/2021,0.765
18/12/2021,0.7681
19/12/2021,0.7625
20/12/2021,0.7583
21/12/2021,0.7603
22/12/2021,0.7601
23/12/2021,0.7556
24/12/2021,0.7578
25/12/2021,0.7608
26/12/2021,0.764
27/12/2021,0.762
28/12/2021,0.768
29/12/2021,0.7728
30/12/2021,0.7705
31/12/2021,0.7667
01/01/2020,0.7674
02/01/2020,0.7645
03/01/2020,0.7595
04/01/2020,0.7585
05/01/2020,0.7622
06/01/2020,0.7647
07/01/2020,0.7538
08/01/2020,0.7608
09/01/2020,0.7605
10/01/2020,0.76
11/01/2020,0.7653
12/01/2020,0.763
13/01/2020,0.7664
14/01/2020,0.7671
15/01/2020,0.7677
16/01/2020,0.7739
17/01/2020,0.7732
18/01/2020,0.7749
19/01/2020,0.7779
20/01/2020,0.7769
21/01/2020,0.7713
22/01/2020,0.7685
23/01/2020,0.7677
24/01/2020,0.7765
25/01/2020,0.7756
26/01/2020,0.778
27/01/2020,0.7802
28/01/2020,0.7745
29/01/2020,0.7751
30/01/2020,0.7814
31/01/2020,0.7842
01/02/2020,0.7862
02/02/2020,0.7875
03/02/2020,0.7859
04/02/2020,0.7832
05/02/2020,0.7832
06/02/2020,0.7798
07/02/2020,0.7763
08/02/2020,0.7729
09/02/2020,0.7725
10/02/2020,0.7688
11/02/2020,0.7681
12/02/2020,0.7619
13/02/2020,0.7619
14/02/2020,0.7615
15/02/2020,0.7627
16/02/2020,0.7629
17/02/2020,0.7582
