תאריך,שער,נפח,,,,
03.12.2021,0.3161,,,,,
02.12.2021,0.3158,,,,,
01.12.2021,0.3161,,,,,
30.11.2021,0.317,,,,,
29.11.2021,0.3164,,,,,
26.11.2021,0.3129,,,,,
25.11.2021,0.3162,,,,,
24.11.2021,0.3174,,,,,
23.11.2021,0.3186,,,,,
22.11.2021,0.3232,,,,,
19.11.2021,0.3228,,,,,
18.11.2021,0.3239,,,,,
17.11.2021,0.3249,,,,,
16.11.2021,0.3228,,,,,
15.11.2021,0.322,,,,,
12.11.2021,0.3216,,,,,
11.11.2021,0.3204,,,,,
10.11.2021,0.3204,,,,,
09.11.2021,0.3215,,,,,
08.11.2021,0.321,,,,,
05.11.2021,0.3212,,,,,
04.11.2021,0.3213,,,,,
03.11.2021,0.3206,,,,,
02.11.2021,0.3185,,,,,
01.11.2021,0.3206,,,,,
29.10.2021,0.316,,,,,
28.10.2021,0.3157,,,,,
27.10.2021,0.3134,,,,,
26.10.2021,0.3124,,,,,
25.10.2021,0.3121,,,,,
22.10.2021,0.3116,,,,,
21.10.2021,0.3115,,,,,
20.10.2021,0.3112,,,,,
19.10.2021,0.3109,,,,,
18.10.2021,0.3105,,,,,
15.10.2021,0.3102,,,,,
14.10.2021,0.3103,,,,,
13.10.2021,0.3097,,,,,
12.10.2021,0.3092,,,,,
11.10.2021,0.3097,,,,,
08.10.2021,0.3091,,,,,
07.10.2021,0.3096,,,,,
06.10.2021,0.3087,,,,,
05.10.2021,0.3093,,,,,
04.10.2021,0.3099,,,,,
01.10.2021,0.3104,,,,,
30.09.2021,0.3098,,,,,
29.09.2021,0.3105,,,,,
28.09.2021,0.3113,,,,,
27.09.2021,0.3123,,,,,
24.09.2021,0.3124,,,,,
23.09.2021,0.3125,,,,,
22.09.2021,0.3121,,,,,
21.09.2021,0.3118,,,,,
20.09.2021,0.311,,,,,
17.09.2021,0.3116,,,,,
16.09.2021,0.3111,,,,,
15.09.2021,0.3118,,,,,
14.09.2021,0.3113,,,,,
13.09.2021,0.3113,,,,,
10.09.2021,0.3122,,,,,
09.09.2021,0.3118,,,,,
08.09.2021,0.3118,,,,,
07.09.2021,0.3115,,,,,
06.09.2021,0.3119,,,,,
03.09.2021,0.3119,,,,,
02.09.2021,0.3118,,,,,
01.09.2021,0.3116,,,,,
31.08.2021,0.3119,,,,,
30.08.2021,0.3107,,,,,
27.08.2021,0.3103,,,,,
26.08.2021,0.3097,,,,,
25.08.2021,0.3095,,,,,
24.08.2021,0.3106,,,,,
23.08.2021,0.3101,,,,,
20.08.2021,0.3086,,,,,
19.08.2021,0.3077,,,,,
18.08.2021,0.3091,,,,,
17.08.2021,0.3088,,,,,
16.08.2021,0.3097,,,,,
13.08.2021,0.3108,,,,,
12.08.2021,0.3101,,,,,
11.08.2021,0.3094,,,,,
10.08.2021,0.3098,,,,,
09.08.2021,0.3104,,,,,
06.08.2021,0.3099,,,,,
05.08.2021,0.3108,,,,,
04.08.2021,0.3109,,,,,
03.08.2021,0.3114,,,,,
02.08.2021,0.3099,,,,,
30.07.2021,0.3095,,,,,
29.07.2021,0.3085,,,,,
28.07.2021,0.3071,,,,,
27.07.2021,0.307,,,,,
26.07.2021,0.307,,,,,
23.07.2021,0.3054,,,,,
22.07.2021,0.3049,,,,,
21.07.2021,0.305,,,,,
20.07.2021,0.3035,,,,,
19.07.2021,0.3029,,,,,
16.07.2021,0.3038,,,,,
15.07.2021,0.3051,,,,,
14.07.2021,0.3062,,,,,
13.07.2021,0.3041,,,,,
12.07.2021,0.3045,,,,,
09.07.2021,0.3047,,,,,
08.07.2021,0.3047,,,,,
07.07.2021,0.3054,,,,,
06.07.2021,0.3052,,,,,
05.07.2021,0.3063,,,,,
02.07.2021,0.3055,,,,,
01.07.2021,0.3059,,,,,
30.06.2021,0.3065,,,,,
29.06.2021,0.307,,,,,
28.06.2021,0.3068,,,,,
25.06.2021,0.3075,,,,,
24.06.2021,0.3081,,,,,
23.06.2021,0.3072,,,,,
22.06.2021,0.3066,,,,,
21.06.2021,0.3059,,,,,
18.06.2021,0.3049,,,,,
17.06.2021,0.3059,,,,,
16.06.2021,0.3068,,,,,
15.06.2021,0.3085,,,,,
14.06.2021,0.3079,,,,,
11.06.2021,0.3071,,,,,
10.06.2021,0.308,,,,,
09.06.2021,0.3082,,,,,
08.06.2021,0.3082,,,,,
07.06.2021,0.3079,,,,,
04.06.2021,0.3075,,,,,
03.06.2021,0.3068,,,,,
02.06.2021,0.3079,,,,,
01.06.2021,0.3083,,,,,
31.05.2021,0.3077,,,,,
28.05.2021,0.3074,,,,,
27.05.2021,0.3084,,,,,
26.05.2021,0.3074,,,,,
25.05.2021,0.3084,,,,,
24.05.2021,0.3075,,,,,
21.05.2021,0.307,,,,,
20.05.2021,0.3069,,,,,
19.05.2021,0.3059,,,,,
18.05.2021,0.307,,,,,
17.05.2021,0.3048,,,,,
14.05.2021,0.3052,,,,,
13.05.2021,0.3039,,,,,
12.05.2021,0.3038,,,,,
11.05.2021,0.3038,,,,,
10.05.2021,0.3066,,,,,
07.05.2021,0.3072,,,,,
06.05.2021,0.3067,,,,,
05.05.2021,0.306,,,,,
04.05.2021,0.3063,,,,,
03.05.2021,0.3075,,,,,
30.04.2021,0.3078,,,,,
29.04.2021,0.3076,,,,,
28.04.2021,0.3075,,,,,
27.04.2021,0.3084,,,,,
26.04.2021,0.3086,,,,,
23.04.2021,0.3069,,,,,
22.04.2021,0.3067,,,,,
21.04.2021,0.3059,,,,,
20.04.2021,0.3075,,,,,
19.04.2021,0.3066,,,,,
16.04.2021,0.3047,,,,,
15.04.2021,0.3047,,,,,
14.04.2021,0.3047,,,,,
13.04.2021,0.3036,,,,,
12.04.2021,0.3033,,,,,
09.04.2021,0.3035,,,,,
08.04.2021,0.3045,,,,,
07.04.2021,0.3035,,,,,
06.04.2021,0.3033,,,,,
05.04.2021,0.3019,,,,,
02.04.2021,0.3,,,,,
01.04.2021,0.2998,,,,,
31.03.2021,0.2992,,,,,
30.03.2021,0.2995,,,,,
29.03.2021,0.2999,,,,,
26.03.2021,0.3,,,,,
25.03.2021,0.3002,,,,,
24.03.2021,0.3017,,,,,
23.03.2021,0.3031,,,,,
22.03.2021,0.303,,,,,
19.03.2021,0.3028,,,,,
18.03.2021,0.3038,,,,,
17.03.2021,0.304,,,,,
16.03.2021,0.3036,,,,,
15.03.2021,0.302,,,,,
12.03.2021,0.3007,,,,,
11.03.2021,0.3024,,,,,
10.03.2021,0.3011,,,,,
09.03.2021,0.3006,,,,,
08.03.2021,0.299,,,,,
05.03.2021,0.3,,,,,
04.03.2021,0.3013,,,,,
03.03.2021,0.302,,,,,
02.03.2021,0.3028,,,,,
01.03.2021,0.3026,,,,,
26.02.2021,0.3018,,,,,
25.02.2021,0.3031,,,,,
24.02.2021,0.3063,,,,,
23.02.2021,0.3057,,,,,
22.02.2021,0.3059,,,,,
19.02.2021,0.3055,,,,,
18.02.2021,0.3054,,,,,
17.02.2021,0.3059,,,,,
16.02.2021,0.3084,,,,,
15.02.2021,0.3082,,,,,
12.02.2021,0.3073,,,,,
11.02.2021,0.3076,,,,,
10.02.2021,0.3066,,,,,
09.02.2021,0.3072,,,,,
08.02.2021,0.3065,,,,,
05.02.2021,0.3039,,,,,
04.02.2021,0.3037,,,,,
03.02.2021,0.3028,,,,,
02.02.2021,0.3028,,,,,
01.02.2021,0.3034,,,,,
29.01.2021,0.3047,,,,,
28.01.2021,0.3043,,,,,
27.01.2021,0.3059,,,,,
26.01.2021,0.3062,,,,,
25.01.2021,0.3051,,,,,
22.01.2021,0.3055,,,,,
21.01.2021,0.3051,,,,,
20.01.2021,0.3058,,,,,
19.01.2021,0.3068,,,,,
18.01.2021,0.309,,,,,
15.01.2021,0.3057,,,,,
14.01.2021,0.3136,,,,,
13.01.2021,0.3192,,,,,
12.01.2021,0.3168,,,,,
11.01.2021,0.3152,,,,,
08.01.2021,0.3135,,,,,
07.01.2021,0.3141,,,,,
06.01.2021,0.3138,,,,,
05.01.2021,0.3121,,,,,
04.01.2021,0.3112,,,,,
01.01.2021,0.3109,,,,,
31.12.2020,0.3108,,,,,
30.12.2020,0.3108,,,,,
29.12.2020,0.3104,,,,,
28.12.2020,0.3102,,,,,
25.12.2020,0.3106,,,,,
24.12.2020,0.3109,,,,,
23.12.2020,0.3106,,,,,
22.12.2020,0.3094,,,,,
21.12.2020,0.3075,,,,,
18.12.2020,0.3087,,,,,
17.12.2020,0.3082,,,,,
16.12.2020,0.3073,,,,,
15.12.2020,0.3071,,,,,
14.12.2020,0.3066,,,,,
11.12.2020,0.3068,,,,,
10.12.2020,0.3071,,,,,
09.12.2020,0.307,,,,,
08.12.2020,0.3065,,,,,
07.12.2020,0.3071,,,,,
04.12.2020,0.3056,,,,,
03.12.2020,0.3059,,,,,
02.12.2020,0.3044,,,,,
01.12.2020,0.304,,,,,
30.11.2020,0.3023,,,,,
27.11.2020,0.3013,,,,,
26.11.2020,0.3008,,,,,
25.11.2020,0.3011,,,,,
24.11.2020,0.2996,,,,,
23.11.2020,0.2986,,,,,
20.11.2020,0.2991,,,,,
19.11.2020,0.2986,,,,,
18.11.2020,0.2984,,,,,
17.11.2020,0.2981,,,,,
16.11.2020,0.297,,,,,
13.11.2020,0.2967,,,,,
12.11.2020,0.2965,,,,,
11.11.2020,0.296,,,,,
10.11.2020,0.2957,,,,,
09.11.2020,0.2967,,,,,
06.11.2020,0.2962,,,,,
05.11.2020,0.2957,,,,,
04.11.2020,0.2945,,,,,
03.11.2020,0.2927,,,,,
02.11.2020,0.2931,,,,,
30.10.2020,0.2935,,,,,
29.10.2020,0.2923,,,,,
28.10.2020,0.2933,,,,,
27.10.2020,0.2955,,,,,
26.10.2020,0.2946,,,,,
23.10.2020,0.2962,,,,,
22.10.2020,0.2955,,,,,
21.10.2020,0.296,,,,,
20.10.2020,0.2956,,,,,
19.10.2020,0.2953,,,,,
16.10.2020,0.2959,,,,,
15.10.2020,0.295,,,,,
14.10.2020,0.2958,,,,,
13.10.2020,0.2947,,,,,
12.10.2020,0.2947,,,,,
09.10.2020,0.2959,,,,,
08.10.2020,0.2947,,,,,
07.10.2020,0.2936,,,,,
06.10.2020,0.2921,,,,,
05.10.2020,0.2934,,,,,
02.10.2020,0.2912,,,,,
01.10.2020,0.2917,,,,,
30.09.2020,0.2919,,,,,
29.09.2020,0.29,,,,,
28.09.2020,0.2885,,,,,
25.09.2020,0.2872,,,,,
24.09.2020,0.2874,,,,,
23.09.2020,0.2886,,,,,
22.09.2020,0.2912,,,,,
21.09.2020,0.2894,,,,,
18.09.2020,0.2925,,,,,
17.09.2020,0.2918,,,,,
16.09.2020,0.2923,,,,,
15.09.2020,0.2918,,,,,
14.09.2020,0.2908,,,,,
11.09.2020,0.2888,,,,,
10.09.2020,0.292,,,,,
09.09.2020,0.2943,,,,,
08.09.2020,0.2946,,,,,
07.09.2020,0.2957,,,,,
04.09.2020,0.2968,,,,,
03.09.2020,0.297,,,,,
02.09.2020,0.2971,,,,,
01.09.2020,0.297,,,,,
31.08.2020,0.2981,,,,,
28.08.2020,0.2975,,,,,
27.08.2020,0.2964,,,,,
26.08.2020,0.294,,,,,
25.08.2020,0.294,,,,,
24.08.2020,0.2938,,,,,
21.08.2020,0.2938,,,,,
20.08.2020,0.2939,,,,,
19.08.2020,0.2936,,,,,
18.08.2020,0.2939,,,,,
17.08.2020,0.2936,,,,,
14.08.2020,0.2937,,,,,
13.08.2020,0.2936,,,,,
12.08.2020,0.2932,,,,,
11.08.2020,0.2927,,,,,
10.08.2020,0.2933,,,,,
07.08.2020,0.2931,,,,,
06.08.2020,0.2938,,,,,
05.08.2020,0.2936,,,,,
04.08.2020,0.2927,,,,,
03.08.2020,0.2933,,,,,
31.07.2020,0.2936,,,,,
30.07.2020,0.2935,,,,,
29.07.2020,0.2937,,,,,
28.07.2020,0.293,,,,,
27.07.2020,0.2927,,,,,
24.07.2020,0.293,,,,,
23.07.2020,0.2927,,,,,
22.07.2020,0.292,,,,,
21.07.2020,0.2925,,,,,
20.07.2020,0.2919,,,,,
17.07.2020,0.2913,,,,,
16.07.2020,0.2899,,,,,
15.07.2020,0.2916,,,,,
14.07.2020,0.2906,,,,,
13.07.2020,0.2899,,,,,
10.07.2020,0.289,,,,,
09.07.2020,0.2894,,,,,
08.07.2020,0.2896,,,,,
07.07.2020,0.2898,,,,,
06.07.2020,0.2891,,,,,
03.07.2020,0.2908,,,,,
02.07.2020,0.2904,,,,,
01.07.2020,0.2896,,,,,
30.06.2020,0.2886,,,,,
29.06.2020,0.2897,,,,,
26.06.2020,0.2912,,,,,
25.06.2020,0.2907,,,,,
24.06.2020,0.2905,,,,,
23.06.2020,0.2916,,,,,
22.06.2020,0.2906,,,,,
19.06.2020,0.2897,,,,,
18.06.2020,0.2895,,,,,
17.06.2020,0.2893,,,,,
16.06.2020,0.2888,,,,,
15.06.2020,0.2874,,,,,
12.06.2020,0.2876,,,,,
11.06.2020,0.2883,,,,,
10.06.2020,0.2908,,,,,
09.06.2020,0.2898,,,,,
08.06.2020,0.2897,,,,,
05.06.2020,0.2882,,,,,
04.06.2020,0.2892,,,,,
03.06.2020,0.2876,,,,,
02.06.2020,0.2873,,,,,
01.06.2020,0.286,,,,,
29.05.2020,0.2849,,,,,
28.05.2020,0.2847,,,,,
27.05.2020,0.2856,,,,,
26.05.2020,0.2846,,,,,
25.05.2020,0.2834,,,,,
22.05.2020,0.283,,,,,
21.05.2020,0.2838,,,,,
20.05.2020,0.2847,,,,,
19.05.2020,0.2844,,,,,
18.05.2020,0.2832,,,,,
15.05.2020,0.2826,,,,,
14.05.2020,0.2822,,,,,
13.05.2020,0.2829,,,,,
12.05.2020,0.2844,,,,,
11.05.2020,0.2847,,,,,
08.05.2020,0.2847,,,,,
07.05.2020,0.2849,,,,,
06.05.2020,0.2841,,,,,
05.05.2020,0.2842,,,,,
04.05.2020,0.2832,,,,,
01.05.2020,0.285,,,,,
30.04.2020,0.2867,,,,,
29.04.2020,0.2856,,,,,
28.04.2020,0.2853,,,,,
27.04.2020,0.2851,,,,,
24.04.2020,0.2836,,,,,
23.04.2020,0.2827,,,,,
22.04.2020,0.2822,,,,,
21.04.2020,0.2808,,,,,
20.04.2020,0.2807,,,,,
17.04.2020,0.2787,,,,,
16.04.2020,0.2783,,,,,
15.04.2020,0.2772,,,,,
14.04.2020,0.2788,,,,,
13.04.2020,0.2796,,,,,
10.04.2020,0.2795,,,,,
09.04.2020,0.2793,,,,,
08.04.2020,0.2786,,,,,
07.04.2020,0.279,,,,,
06.04.2020,0.2786,,,,,
03.04.2020,0.2752,,,,,
02.04.2020,0.2761,,,,,
01.04.2020,0.2774,,,,,
31.03.2020,0.2819,,,,,
30.03.2020,0.28,,,,,
27.03.2020,0.2801,,,,,
26.03.2020,0.278,,,,,
25.03.2020,0.2757,,,,,
24.03.2020,0.2766,,,,,
23.03.2020,0.2692,,,,,
20.03.2020,0.2762,,,,,
19.03.2020,0.2744,,,,,
18.03.2020,0.2687,,,,,
17.03.2020,0.2619,,,,,
16.03.2020,0.2652,,,,,
13.03.2020,0.2726,,,,,
12.03.2020,0.2735,,,,,
11.03.2020,0.2805,,,,,
10.03.2020,0.2831,,,,,
09.03.2020,0.2837,,,,,
06.03.2020,0.2868,,,,,
05.03.2020,0.2869,,,,,
04.03.2020,0.2897,,,,,
03.03.2020,0.2895,,,,,
02.03.2020,0.2874,,,,,
28.02.2020,0.2883,,,,,
27.02.2020,0.289,,,,,
26.02.2020,0.2909,,,,,
25.02.2020,0.2909,,,,,
24.02.2020,0.2916,,,,,
21.02.2020,0.2926,,,,,
20.02.2020,0.2918,,,,,
19.02.2020,0.2918,,,,,
18.02.2020,0.2922,,,,,
17.02.2020,0.2922,,,,,
14.02.2020,0.2915,,,,,
13.02.2020,0.2918,,,,,
12.02.2020,0.2912,,,,,
11.02.2020,0.2925,,,,,
10.02.2020,0.2923,,,,,
